CUST_ID,Cluster,Cluster_Name
C11017,0,低活跃型客户
C11018,3,稳健消费型客户
C11019,1,高频购买型客户
C11020,2,现金预付型客户
C11021,0,低活跃型客户
C11022,1,高频购买型客户
C11023,3,稳健消费型客户
C11024,1,高频购买型客户
C11025,1,高频购买型客户
C11026,0,低活跃型客户
C11027,2,现金预付型客户
C11028,3,稳健消费型客户
C11029,2,现金预付型客户
C11030,2,现金预付型客户
C11031,0,低活跃型客户
C11032,3,稳健消费型客户
C11033,1,高频购买型客户
C11034,2,现金预付型客户
C11035,2,现金预付型客户
C11036,2,现金预付型客户
C11038,0,低活跃型客户
C11039,0,低活跃型客户
C11040,1,高频购买型客户
C11041,2,现金预付型客户
C11042,3,稳健消费型客户
C11043,2,现金预付型客户
C11044,0,低活跃型客户
C11045,1,高频购买型客户
C11046,2,现金预付型客户
C11047,3,稳健消费型客户
C11048,0,低活跃型客户
C11049,2,现金预付型客户
C11050,1,高频购买型客户
C11051,0,低活跃型客户
C11052,0,低活跃型客户
C11053,1,高频购买型客户
C11054,1,高频购买型客户
C11055,0,低活跃型客户
C11056,2,现金预付型客户
C11057,2,现金预付型客户
C11058,2,现金预付型客户
C11059,0,低活跃型客户
C11060,2,现金预付型客户
C11061,0,低活跃型客户
C11062,0,低活跃型客户
C11063,2,现金预付型客户
C11064,3,稳健消费型客户
C11065,3,稳健消费型客户
C11066,1,高频购买型客户
C11067,0,低活跃型客户
C11068,3,稳健消费型客户
C11069,0,低活跃型客户
C11070,3,稳健消费型客户
C11071,0,低活跃型客户
C11072,3,稳健消费型客户
C11073,1,高频购买型客户
C11074,0,低活跃型客户
C11075,2,现金预付型客户
C11076,0,低活跃型客户
C11077,3,稳健消费型客户
C11078,2,现金预付型客户
C11079,0,低活跃型客户
C11080,2,现金预付型客户
C11081,2,现金预付型客户
C11082,1,高频购买型客户
C11083,0,低活跃型客户
C11084,0,低活跃型客户
C11085,3,稳健消费型客户
C11086,2,现金预付型客户
C11087,2,现金预付型客户
C11088,1,高频购买型客户
C11089,2,现金预付型客户
C11090,2,现金预付型客户
C11091,2,现金预付型客户
C11092,2,现金预付型客户
C11093,1,高频购买型客户
C11094,1,高频购买型客户
C11095,0,低活跃型客户
C11096,1,高频购买型客户
C11097,2,现金预付型客户
C11098,3,稳健消费型客户
C11099,0,低活跃型客户
C11100,2,现金预付型客户
C11101,2,现金预付型客户
C11102,0,低活跃型客户
C11103,3,稳健消费型客户
C11104,2,现金预付型客户
C11105,0,低活跃型客户
C11106,2,现金预付型客户
C11107,0,低活跃型客户
C11108,2,现金预付型客户
C11109,2,现金预付型客户
C11110,0,低活跃型客户
C11111,3,稳健消费型客户
C11112,2,现金预付型客户
C11113,2,现金预付型客户
C11114,1,高频购买型客户
C11115,2,现金预付型客户
C11116,2,现金预付型客户
C11117,0,低活跃型客户
C11118,0,低活跃型客户
C11119,1,高频购买型客户
C11120,2,现金预付型客户
C11121,3,稳健消费型客户
C11122,1,高频购买型客户
C11123,0,低活跃型客户
C11124,3,稳健消费型客户
C11125,2,现金预付型客户
C11126,3,稳健消费型客户
C11128,2,现金预付型客户
C11129,0,低活跃型客户
C11130,0,低活跃型客户
C11131,3,稳健消费型客户
C11132,3,稳健消费型客户
C11133,2,现金预付型客户
C11134,1,高频购买型客户
C11135,2,现金预付型客户
C11136,3,稳健消费型客户
C11137,2,现金预付型客户
C11138,2,现金预付型客户
C11139,1,高频购买型客户
C11140,0,低活跃型客户
C11141,2,现金预付型客户
C11142,2,现金预付型客户
C11143,2,现金预付型客户
C11145,3,稳健消费型客户
C11146,2,现金预付型客户
C11148,3,稳健消费型客户
C11149,2,现金预付型客户
C11150,2,现金预付型客户
C11151,0,低活跃型客户
C11152,3,稳健消费型客户
C11153,2,现金预付型客户
C11154,2,现金预付型客户
C11155,2,现金预付型客户
C11156,1,高频购买型客户
C11157,0,低活跃型客户
C11158,0,低活跃型客户
C11159,2,现金预付型客户
C11161,1,高频购买型客户
C11162,2,现金预付型客户
C11163,0,低活跃型客户
C11164,1,高频购买型客户
C11165,1,高频购买型客户
C11166,2,现金预付型客户
C11167,2,现金预付型客户
C11169,2,现金预付型客户
C11170,0,低活跃型客户
C11171,2,现金预付型客户
C11172,0,低活跃型客户
C11173,0,低活跃型客户
C11174,0,低活跃型客户
C11175,1,高频购买型客户
C11176,0,低活跃型客户
C11177,1,高频购买型客户
C11178,1,高频购买型客户
C11179,2,现金预付型客户
C11180,0,低活跃型客户
C11181,0,低活跃型客户
C11182,1,高频购买型客户
C11184,3,稳健消费型客户
C11185,2,现金预付型客户
C11186,3,稳健消费型客户
C11187,0,低活跃型客户
C11188,3,稳健消费型客户
C11189,1,高频购买型客户
C11190,1,高频购买型客户
C11192,1,高频购买型客户
C11193,1,高频购买型客户
C11195,2,现金预付型客户
C11196,2,现金预付型客户
C11197,2,现金预付型客户
C11198,1,高频购买型客户
C11199,2,现金预付型客户
C11200,2,现金预付型客户
C11201,2,现金预付型客户
C11202,2,现金预付型客户
C11203,2,现金预付型客户
C11204,1,高频购买型客户
C11205,0,低活跃型客户
C11206,3,稳健消费型客户
C11207,2,现金预付型客户
C11208,2,现金预付型客户
C11209,2,现金预付型客户
C11210,2,现金预付型客户
C11211,2,现金预付型客户
C11212,2,现金预付型客户
C11213,0,低活跃型客户
C11214,3,稳健消费型客户
C11215,0,低活跃型客户
C11216,2,现金预付型客户
C11217,2,现金预付型客户
C11219,0,低活跃型客户
C11220,1,高频购买型客户
C11221,2,现金预付型客户
C11222,0,低活跃型客户
C11223,0,低活跃型客户
C11224,0,低活跃型客户
C11225,3,稳健消费型客户
C11226,0,低活跃型客户
C11227,1,高频购买型客户
C11228,2,现金预付型客户
C11229,2,现金预付型客户
C11230,0,低活跃型客户
C11231,1,高频购买型客户
C11232,0,低活跃型客户
C11233,0,低活跃型客户
C11234,1,高频购买型客户
C11235,0,低活跃型客户
C11236,0,低活跃型客户
C11237,1,高频购买型客户
C11238,2,现金预付型客户
C11239,3,稳健消费型客户
C11240,2,现金预付型客户
C11241,1,高频购买型客户
C11242,2,现金预付型客户
C11243,1,高频购买型客户
C11244,2,现金预付型客户
C11245,2,现金预付型客户
C11246,1,高频购买型客户
C11247,2,现金预付型客户
C11248,2,现金预付型客户
C11249,2,现金预付型客户
C11250,2,现金预付型客户
C11251,2,现金预付型客户
C11252,3,稳健消费型客户
C11253,2,现金预付型客户
C11254,2,现金预付型客户
C11255,3,稳健消费型客户
C11256,1,高频购买型客户
C11257,1,高频购买型客户
C11258,3,稳健消费型客户
C11259,2,现金预付型客户
C11260,3,稳健消费型客户
C11261,3,稳健消费型客户
C11262,1,高频购买型客户
C11263,2,现金预付型客户
C11264,2,现金预付型客户
C11265,2,现金预付型客户
C11266,0,低活跃型客户
C11267,2,现金预付型客户
C11268,2,现金预付型客户
C11269,3,稳健消费型客户
C11270,1,高频购买型客户
C11271,3,稳健消费型客户
C11272,2,现金预付型客户
C11273,3,稳健消费型客户
C11274,2,现金预付型客户
C11275,0,低活跃型客户
C11276,1,高频购买型客户
C11277,2,现金预付型客户
C11278,2,现金预付型客户
C11279,2,现金预付型客户
C11280,3,稳健消费型客户
C11281,2,现金预付型客户
C11282,2,现金预付型客户
C11283,0,低活跃型客户
C11284,1,高频购买型客户
C11285,1,高频购买型客户
C11286,1,高频购买型客户
C11287,2,现金预付型客户
C11288,3,稳健消费型客户
C11289,0,低活跃型客户
C11290,2,现金预付型客户
C11291,1,高频购买型客户
C11292,1,高频购买型客户
C11293,3,稳健消费型客户
C11294,2,现金预付型客户
C11295,0,低活跃型客户
C11296,2,现金预付型客户
C11297,2,现金预付型客户
C11298,0,低活跃型客户
C11299,3,稳健消费型客户
C11300,1,高频购买型客户
C11301,1,高频购买型客户
C11302,2,现金预付型客户
C11303,0,低活跃型客户
C11304,2,现金预付型客户
C11305,0,低活跃型客户
C11306,3,稳健消费型客户
C11307,1,高频购买型客户
C11308,3,稳健消费型客户
C11309,2,现金预付型客户
C11310,2,现金预付型客户
C11311,0,低活跃型客户
C11312,1,高频购买型客户
C11313,1,高频购买型客户
C11314,2,现金预付型客户
C11315,1,高频购买型客户
C11316,2,现金预付型客户
C11317,2,现金预付型客户
C11318,2,现金预付型客户
C11319,1,高频购买型客户
C11320,2,现金预付型客户
C11321,1,高频购买型客户
C11322,0,低活跃型客户
C11323,2,现金预付型客户
C11324,2,现金预付型客户
C11325,2,现金预付型客户
C11326,3,稳健消费型客户
C11327,2,现金预付型客户
C11328,2,现金预付型客户
C11329,2,现金预付型客户
C11330,1,高频购买型客户
C11331,1,高频购买型客户
C11332,1,高频购买型客户
C11334,3,稳健消费型客户
C11335,1,高频购买型客户
C11336,3,稳健消费型客户
C11337,1,高频购买型客户
C11338,3,稳健消费型客户
C11339,3,稳健消费型客户
C11340,2,现金预付型客户
C11341,1,高频购买型客户
C11342,1,高频购买型客户
C11343,0,低活跃型客户
C11344,1,高频购买型客户
C11345,3,稳健消费型客户
C11346,2,现金预付型客户
C11347,1,高频购买型客户
C11348,0,低活跃型客户
C11349,1,高频购买型客户
C11350,1,高频购买型客户
C11351,2,现金预付型客户
C11352,3,稳健消费型客户
C11353,1,高频购买型客户
C11354,2,现金预付型客户
C11355,0,低活跃型客户
C11356,1,高频购买型客户
C11357,2,现金预付型客户
C11358,0,低活跃型客户
C11359,1,高频购买型客户
C11360,3,稳健消费型客户
C11361,2,现金预付型客户
C11362,2,现金预付型客户
C11363,3,稳健消费型客户
C11364,3,稳健消费型客户
C11365,0,低活跃型客户
C11366,2,现金预付型客户
C11367,1,高频购买型客户
C11368,3,稳健消费型客户
C11369,2,现金预付型客户
C11370,1,高频购买型客户
C11371,1,高频购买型客户
C11372,0,低活跃型客户
C11373,0,低活跃型客户
C11374,2,现金预付型客户
C11375,3,稳健消费型客户
C11376,1,高频购买型客户
C11377,3,稳健消费型客户
C11378,3,稳健消费型客户
C11379,2,现金预付型客户
C11380,3,稳健消费型客户
C11381,0,低活跃型客户
C11382,2,现金预付型客户
C11383,1,高频购买型客户
C11384,2,现金预付型客户
C11385,1,高频购买型客户
C11386,3,稳健消费型客户
C11387,1,高频购买型客户
C11388,1,高频购买型客户
C11389,2,现金预付型客户
C11390,3,稳健消费型客户
C11391,2,现金预付型客户
C11392,2,现金预付型客户
C11394,0,低活跃型客户
C11395,1,高频购买型客户
C11396,3,稳健消费型客户
C11397,1,高频购买型客户
C11398,2,现金预付型客户
C11399,2,现金预付型客户
C11400,2,现金预付型客户
C11401,0,低活跃型客户
C11402,1,高频购买型客户
C11403,1,高频购买型客户
C11404,1,高频购买型客户
C11405,3,稳健消费型客户
C11406,1,高频购买型客户
C11407,1,高频购买型客户
C11408,2,现金预付型客户
C11409,2,现金预付型客户
C11410,0,低活跃型客户
C11411,3,稳健消费型客户
C11412,2,现金预付型客户
C11413,3,稳健消费型客户
C11414,1,高频购买型客户
C11415,1,高频购买型客户
C11416,1,高频购买型客户
C11417,1,高频购买型客户
C11418,2,现金预付型客户
C11419,1,高频购买型客户
C11420,1,高频购买型客户
C11421,2,现金预付型客户
C11422,2,现金预付型客户
C11423,2,现金预付型客户
C11424,3,稳健消费型客户
C11425,2,现金预付型客户
C11426,2,现金预付型客户
C11427,2,现金预付型客户
C11428,1,高频购买型客户
C11429,0,低活跃型客户
C11430,1,高频购买型客户
C11431,0,低活跃型客户
C11432,2,现金预付型客户
C11433,3,稳健消费型客户
C11434,2,现金预付型客户
C11435,0,低活跃型客户
C11436,2,现金预付型客户
C11437,0,低活跃型客户
C11438,2,现金预付型客户
C11439,0,低活跃型客户
C11440,2,现金预付型客户
C11441,1,高频购买型客户
C11442,2,现金预付型客户
C11443,0,低活跃型客户
C11444,2,现金预付型客户
C11445,1,高频购买型客户
C11446,0,低活跃型客户
C11447,2,现金预付型客户
C11448,0,低活跃型客户
C11449,1,高频购买型客户
C11450,2,现金预付型客户
C11451,2,现金预付型客户
C11452,1,高频购买型客户
C11453,0,低活跃型客户
C11454,2,现金预付型客户
C11455,2,现金预付型客户
C11456,3,稳健消费型客户
C11457,1,高频购买型客户
C11458,1,高频购买型客户
C11459,2,现金预付型客户
C11460,2,现金预付型客户
C11461,1,高频购买型客户
C11463,1,高频购买型客户
C11464,2,现金预付型客户
C11466,0,低活跃型客户
C11467,0,低活跃型客户
C11468,1,高频购买型客户
C11469,2,现金预付型客户
C11470,1,高频购买型客户
C11471,1,高频购买型客户
C11472,3,稳健消费型客户
C11473,2,现金预付型客户
C11474,0,低活跃型客户
C11475,1,高频购买型客户
C11476,0,低活跃型客户
C11477,0,低活跃型客户
C11478,2,现金预付型客户
C11479,2,现金预付型客户
C11480,1,高频购买型客户
C11481,1,高频购买型客户
C11482,1,高频购买型客户
C11483,3,稳健消费型客户
C11484,1,高频购买型客户
C11485,2,现金预付型客户
C11486,2,现金预付型客户
C11487,1,高频购买型客户
C11488,0,低活跃型客户
C11489,2,现金预付型客户
C11490,3,稳健消费型客户
C11491,1,高频购买型客户
C11492,1,高频购买型客户
C11493,2,现金预付型客户
C11494,2,现金预付型客户
C11495,1,高频购买型客户
C11496,2,现金预付型客户
C11497,0,低活跃型客户
C11498,3,稳健消费型客户
C11499,3,稳健消费型客户
C11500,2,现金预付型客户
C11501,3,稳健消费型客户
C11502,1,高频购买型客户
C11503,2,现金预付型客户
C11504,2,现金预付型客户
C11505,2,现金预付型客户
C11506,2,现金预付型客户
C11507,1,高频购买型客户
C11508,1,高频购买型客户
C11509,0,低活跃型客户
C11510,3,稳健消费型客户
C11511,1,高频购买型客户
C11512,3,稳健消费型客户
C11513,1,高频购买型客户
C11514,1,高频购买型客户
C11515,3,稳健消费型客户
C11516,2,现金预付型客户
C11517,0,低活跃型客户
C11518,2,现金预付型客户
C11519,1,高频购买型客户
C11520,2,现金预付型客户
C11522,2,现金预付型客户
C11523,1,高频购买型客户
C11524,3,稳健消费型客户
C11526,2,现金预付型客户
C11527,1,高频购买型客户
C11528,1,高频购买型客户
